application_id,customer_id,application_date,annual_income,debt_ratio,late_payments,collection_status,defaulted
APP-000368,CUS-00122,2023-01-04,58958.42,0.4337,4,sent_to_collections,1
APP-000369,CUS-00123,2023-01-05,55149.66,0.1893,1,current,0
APP-000370,CUS-00123,2023-01-06,37516.17,0.124,2,current,0
APP-000371,CUS-00123,2023-01-07,18592.16,0.5613,1,sent_to_collections,1
APP-000372,CUS-00124,2023-01-08,33958.46,0.8828,0,current,0
APP-000373,CUS-00124,2023-01-09,29571.54,0.3551,1,current,0
APP-000374,CUS-00124,2023-01-10,53454.08,0.4412,3,sent_to_collections,1
APP-000375,CUS-00125,2023-01-11,110855.05,0.4114,2,current,0
APP-000376,CUS-00125,2023-01-12,44250.36,0.353,1,current,0
APP-000377,CUS-00125,2023-01-13,28263.03,0.5943,1,current,0
APP-000378,CUS-00126,2023-01-14,23700.51,0.379,1,current,0
APP-000379,CUS-00126,2023-01-15,39134.42,0.4608,2,sent_to_collections,1
APP-000380,CUS-00126,2023-01-16,37065.54,0.2465,2,current,0
APP-000381,CUS-00127,2023-01-17,23904.37,0.0443,3,sent_to_collections,1
APP-000382,CUS-00127,2023-01-18,42292.28,0.3103,0,current,0
APP-000383,CUS-00127,2023-01-19,23910.88,0.3586,3,current,0
APP-000384,CUS-00128,2023-01-20,66200.83,0.3037,1,sent_to_collections,1
APP-000385,CUS-00128,2023-01-21,64743.77,0.2294,1,current,0
APP-000386,CUS-00128,2023-01-22,65390.88,0.1078,0,current,0
APP-000387,CUS-00129,2023-01-23,32424.75,0.3552,1,current,0
APP-000388,CUS-00129,2023-01-24,50591.27,0.7142,3,sent_to_collections,1
APP-000389,CUS-00129,2023-01-25,37819.07,0.4212,3,sent_to_collections,1
APP-000390,CUS-00130,2023-01-26,33692.64,0.2286,0,current,0
APP-000391,CUS-00130,2023-01-27,34454.14,0.5881,0,sent_to_collections,1
APP-000392,CUS-00130,2023-01-28,22362.22,0.2658,1,current,0
APP-000393,CUS-00131,2023-01-29,20957.7,0.3395,2,sent_to_collections,1
APP-000394,CUS-00131,2023-01-30,57379.46,0.2952,3,sent_to_collections,1
APP-000395,CUS-00131,2023-01-31,36825.44,0.241,3,current,0
APP-000396,CUS-00132,2023-02-01,44240.29,0.2787,2,current,0
APP-000397,CUS-00132,2023-02-02,62992.42,0.5965,0,current,0
APP-000398,CUS-00132,2023-02-03,18399.71,0.6374,0,current,0
APP-000399,CUS-00133,2023-02-04,28201.81,0.0453,0,sent_to_collections,1
APP-000400,CUS-00133,2023-02-05,43429.78,0.6434,1,sent_to_collections,1
APP-000401,CUS-00133,2023-02-06,47879.5,0.1519,1,current,0
APP-000402,CUS-00134,2023-02-07,33871.07,0.4777,2,sent_to_collections,1
APP-000403,CUS-00134,2023-02-08,63775.9,0.4247,0,sent_to_collections,1
APP-000404,CUS-00134,2023-02-09,44120.41,0.0234,0,current,0
APP-000405,CUS-00135,2023-02-10,23248.08,0.5126,1,sent_to_collections,1
APP-000406,CUS-00135,2023-02-11,26400.98,0.3348,2,sent_to_collections,1
APP-000407,CUS-00135,2023-02-12,57668.25,0.069,1,sent_to_collections,1
APP-000408,CUS-00136,2023-02-13,49450.34,0.367,5,current,0
APP-000409,CUS-00136,2023-02-14,17075.88,0.0936,1,current,0
APP-000410,CUS-00136,2023-02-15,73605.17,0.1465,2,current,0
APP-000411,CUS-00137,2023-02-16,52528.55,0.5495,0,current,0
APP-000412,CUS-00137,2023-02-17,73460.59,0.6071,1,current,0
APP-000413,CUS-00137,2023-02-18,33770.22,0.2657,1,sent_to_collections,1
APP-000414,CUS-00138,2023-02-19,35134.27,0.2759,1,current,0
APP-000415,CUS-00138,2023-02-20,24175.48,0.4839,1,sent_to_collections,1
APP-000416,CUS-00138,2023-02-21,125695.59,0.4734,1,sent_to_collections,1
APP-000417,CUS-00139,2023-02-22,37087.88,0.5023,2,sent_to_collections,1
APP-000418,CUS-00139,2023-02-23,81993.06,0.2949,1,current,0
APP-000419,CUS-00139,2023-02-24,29992.97,0.4471,0,sent_to_collections,1
APP-000420,CUS-00140,2023-02-25,43205.74,0.3149,1,sent_to_collections,1
APP-000421,CUS-00140,2023-02-26,18918.42,0.2562,1,sent_to_collections,1
APP-000422,CUS-00140,2023-02-27,33782.89,0.2372,2,current,0
APP-000423,CUS-00141,2023-02-28,62485.49,0.6192,1,sent_to_collections,1
APP-000424,CUS-00141,2023-03-01,22850.2,0.2401,1,current,0
APP-000425,CUS-00141,2023-03-02,65023.39,0.2573,1,current,0
APP-000426,CUS-00142,2023-03-03,46712.03,0.6348,0,current,0
APP-000427,CUS-00142,2023-03-04,25089.94,0.5662,2,current,0
APP-000428,CUS-00142,2023-03-05,32025.29,0.3887,1,sent_to_collections,1
APP-000429,CUS-00143,2023-03-06,32644.13,0.4077,1,sent_to_collections,1
APP-000430,CUS-00143,2023-03-07,39250.38,0.2983,1,current,0
APP-000431,CUS-00143,2023-03-08,31531.28,0.4833,2,sent_to_collections,1
APP-000432,CUS-00144,2023-03-09,27659.39,0.1724,2,current,0
APP-000433,CUS-00144,2023-03-10,34994.13,0.2079,1,current,0
APP-000434,CUS-00144,2023-03-11,25283.31,0.6338,2,current,0
APP-000435,CUS-00145,2023-03-12,22464.98,0.4346,2,current,0
APP-000436,CUS-00145,2023-03-13,39274.1,0.25,3,sent_to_collections,1
APP-000437,CUS-00145,2023-03-14,59712.31,0.4113,3,sent_to_collections,1
APP-000438,CUS-00146,2023-03-15,20166.59,0.2341,0,sent_to_collections,1
APP-000439,CUS-00146,2023-03-16,40198.25,0.2477,0,sent_to_collections,1
APP-000440,CUS-00146,2023-03-17,29957.04,0.232,1,sent_to_collections,1
APP-000441,CUS-00147,2023-03-18,25855.65,0.145,3,current,0
APP-000442,CUS-00147,2023-03-19,58926.54,0.4357,1,current,0
APP-000443,CUS-00147,2023-03-20,31787.35,0.2939,1,current,0
APP-000444,CUS-00148,2023-03-21,78765.92,0.5125,1,current,0
APP-000445,CUS-00148,2023-03-22,28256.32,0.295,0,current,0
APP-000446,CUS-00148,2023-03-23,47759.15,0.1952,2,current,0
APP-000447,CUS-00149,2023-03-24,36232.89,0.6911,0,sent_to_collections,1
APP-000448,CUS-00149,2023-03-25,28586.51,0.4047,1,current,0
APP-000449,CUS-00149,2023-03-26,52284.42,0.3493,1,current,0
APP-000450,CUS-00150,2023-03-27,37431.12,0.1719,1,sent_to_collections,1
APP-000451,CUS-00150,2023-03-28,52651.22,0.2467,5,current,0
APP-000452,CUS-00150,2023-03-29,39289.74,0.2384,1,current,0
APP-000453,CUS-00151,2023-03-30,24621.68,0.4651,0,current,0
APP-000454,CUS-00151,2023-03-31,38333.09,0.3835,0,current,0
APP-000455,CUS-00151,2023-04-01,41084.24,0.6535,0,current,0
APP-000456,CUS-00152,2023-04-02,61778.35,0.371,1,current,0
APP-000457,CUS-00152,2023-04-03,26693.6,0.1507,1,current,0
APP-000458,CUS-00152,2023-04-04,39430.76,0.2744,0,current,0
APP-000459,CUS-00153,2023-04-05,18493.13,0.474,1,current,0
APP-000460,CUS-00153,2023-04-06,53807.7,0.4944,1,sent_to_collections,1
APP-000461,CUS-00153,2023-04-07,24669.74,0.2232,1,sent_to_collections,1
APP-000462,CUS-00154,2023-04-08,17803.28,0.2965,2,sent_to_collections,1
APP-000463,CUS-00154,2023-04-09,39079.47,0.1254,2,current,0
APP-000464,CUS-00154,2023-04-10,66009.78,0.5665,0,sent_to_collections,1
APP-000465,CUS-00155,2023-04-11,20211.34,0.3985,2,current,0
APP-000466,CUS-00155,2023-04-12,24597.1,0.4392,2,sent_to_collections,1
APP-000467,CUS-00155,2023-04-13,28725.09,0.5082,2,current,0
APP-000468,CUS-00156,2023-04-14,24142.44,0.2492,0,current,0
APP-000469,CUS-00156,2023-04-15,47607.36,0.2667,1,current,0
APP-000470,CUS-00156,2023-04-16,27908.45,0.4929,1,current,0
APP-000471,CUS-00157,2023-04-17,29007.75,0.3157,3,current,0
APP-000472,CUS-00157,2023-04-18,52181.72,0.3351,1,current,0
APP-000473,CUS-00157,2023-04-19,28567.31,0.3795,1,current,0
APP-000474,CUS-00158,2023-04-20,48764.17,0.62,1,current,0
APP-000475,CUS-00158,2023-04-21,25922.76,0.238,1,sent_to_collections,1
APP-000476,CUS-00158,2023-04-22,23261.1,0.0536,0,current,0
APP-000477,CUS-00159,2023-04-23,17571.75,0.0308,0,current,0
APP-000478,CUS-00159,2023-04-24,92738.71,0.6865,2,sent_to_collections,1
APP-000479,CUS-00159,2023-04-25,34748.21,0.3402,2,sent_to_collections,1
APP-000480,CUS-00160,2023-04-26,44791.34,0.0991,2,current,0
APP-000481,CUS-00160,2023-04-27,39577.96,0.5913,1,sent_to_collections,1
APP-000482,CUS-00160,2023-04-28,43130.38,0.1656,4,sent_to_collections,1
APP-000483,CUS-00161,2023-04-29,41042.32,0.5727,1,current,0
APP-000484,CUS-00161,2023-04-30,94721.63,0.1561,1,sent_to_collections,1
APP-000485,CUS-00161,2023-05-01,25146.73,0.1927,1,current,0
APP-000486,CUS-00162,2023-05-02,19913.28,0.2294,0,current,0
APP-000487,CUS-00162,2023-05-03,25453.74,0.2721,2,sent_to_collections,1
APP-000488,CUS-00162,2023-05-04,22012.83,0.4144,2,sent_to_collections,1
APP-000489,CUS-00163,2023-05-05,56169.71,0.1727,2,sent_to_collections,1
APP-000490,CUS-00163,2023-05-06,58056.4,0.5316,2,sent_to_collections,1
APP-000491,CUS-00163,2023-05-07,26040.49,0.3559,0,current,0
APP-000492,CUS-00164,2023-05-08,21467.68,0.5787,1,sent_to_collections,1
APP-000493,CUS-00164,2023-05-09,34212.33,0.3988,3,sent_to_collections,1
APP-000494,CUS-00164,2023-05-10,75057.2,0.4769,1,current,0
APP-000495,CUS-00165,2023-05-11,11284.59,0.2417,2,sent_to_collections,1
APP-000496,CUS-00165,2023-05-12,50867.63,0.5099,1,sent_to_collections,1
APP-000497,CUS-00165,2023-05-13,24733.41,0.4153,1,sent_to_collections,1
APP-000498,CUS-00166,2023-05-14,64097.79,0.0861,2,current,0
APP-000499,CUS-00166,2023-05-15,24709.28,0.1402,0,current,0
APP-000500,CUS-00166,2023-05-16,35297.34,0.1582,1,current,0
APP-000501,CUS-00167,2023-05-17,20377.25,0.3495,2,current,0
APP-000502,CUS-00167,2023-05-18,25854.35,0.4558,2,sent_to_collections,1
APP-000503,CUS-00167,2023-05-19,74878.92,0.1624,0,current,0
APP-000504,CUS-00168,2023-05-20,58061.64,0.4085,3,sent_to_collections,1
APP-000505,CUS-00168,2023-05-21,33498.28,0.5571,1,current,0
APP-000506,CUS-00168,2023-05-22,27130.73,0.1904,2,current,0
APP-000507,CUS-00169,2023-05-23,17116.3,0.2856,2,sent_to_collections,1
APP-000508,CUS-00169,2023-05-24,33619.26,0.6108,1,current,0
APP-000509,CUS-00169,2023-05-25,39580.57,0.4617,0,sent_to_collections,1
APP-000510,CUS-00170,2023-05-26,38645.11,0.0688,2,sent_to_collections,1
APP-000511,CUS-00170,2023-05-27,38476.14,0.4672,2,sent_to_collections,1
APP-000512,CUS-00170,2023-05-28,24226.1,0.3969,3,current,0
APP-000513,CUS-00171,2023-05-29,38955.56,0.5881,1,current,0
APP-000514,CUS-00171,2023-05-30,39442.41,0.6628,2,sent_to_collections,1
APP-000515,CUS-00171,2023-05-31,71736.35,0.7205,1,current,0
APP-000516,CUS-00172,2023-06-01,92969.81,0.1223,1,sent_to_collections,1
APP-000517,CUS-00172,2023-06-02,37735.44,0.5553,0,sent_to_collections,1
APP-000518,CUS-00172,2023-06-03,28428.92,0.542,2,sent_to_collections,1
APP-000519,CUS-00173,2023-06-04,38978.21,0.3259,3,sent_to_collections,1
APP-000520,CUS-00173,2023-06-05,30533.22,0.3311,1,sent_to_collections,1
APP-000521,CUS-00173,2023-06-06,28735.97,0.2436,3,current,0
APP-000522,CUS-00174,2023-06-07,39089.43,0.2271,2,sent_to_collections,1
APP-000523,CUS-00174,2023-06-08,25097.24,0.2633,3,current,0
APP-000524,CUS-00174,2023-06-09,52719.89,0.2064,1,sent_to_collections,1
APP-000525,CUS-00175,2023-06-10,38301.26,0.4515,0,current,0
APP-000526,CUS-00175,2023-06-11,44913.95,0.3099,2,sent_to_collections,1
APP-000527,CUS-00175,2023-06-12,36963.16,0.3768,1,current,0
APP-000528,CUS-00176,2023-06-13,28932.92,0.1423,0,sent_to_collections,1
APP-000529,CUS-00176,2023-06-14,26197.47,0.2069,0,current,0
APP-000530,CUS-00176,2023-06-15,36070.33,0.6719,1,sent_to_collections,1
APP-000531,CUS-00177,2023-06-16,31352.77,0.5743,4,sent_to_collections,1
APP-000532,CUS-00177,2023-06-17,44589.59,0.1541,0,current,0
APP-000533,CUS-00177,2023-06-18,40054.88,0.287,1,sent_to_collections,1
APP-000534,CUS-00178,2023-06-19,21741.15,0.539,0,sent_to_collections,1
APP-000535,CUS-00178,2023-06-20,41365.59,0.1369,3,sent_to_collections,1
APP-000536,CUS-00178,2023-06-21,21932.24,0.3683,3,sent_to_collections,1
APP-000537,CUS-00179,2023-06-22,30411.77,0.2251,0,sent_to_collections,1
APP-000538,CUS-00179,2023-06-23,35155.66,0.3861,2,current,0
APP-000539,CUS-00179,2023-06-24,15774.14,0.4048,1,sent_to_collections,1
APP-000540,CUS-00180,2023-06-25,41822.02,0.297,1,sent_to_collections,1
APP-000541,CUS-00180,2023-06-26,42956.47,0.1347,1,sent_to_collections,1
APP-000542,CUS-00180,2023-06-27,37379.93,0.385,4,sent_to_collections,1
APP-000543,CUS-00181,2023-06-28,33158.59,0.2239,1,sent_to_collections,1
APP-000544,CUS-00181,2023-06-29,33924.01,0.1298,1,current,0
APP-000545,CUS-00181,2023-06-30,25862.7,0.1386,1,current,0
APP-000546,CUS-00182,2023-07-01,35547.85,0.1657,0,current,0
APP-000547,CUS-00182,2023-07-02,31298.48,0.27,4,sent_to_collections,1
APP-000548,CUS-00182,2023-07-03,41825.37,0.3602,2,current,0
APP-000549,CUS-00183,2023-07-04,23345.02,0.4124,0,current,0
APP-000550,CUS-00183,2023-07-05,44623.48,0.6338,0,sent_to_collections,1
APP-000551,CUS-00183,2023-07-06,42806.64,0.1287,3,current,0
APP-000552,CUS-00184,2023-07-07,37657.85,0.2966,1,sent_to_collections,1
APP-000553,CUS-00184,2023-07-08,32937.19,0.1349,0,sent_to_collections,1
APP-000554,CUS-00184,2023-07-09,51459.63,0.2459,1,sent_to_collections,1
APP-000555,CUS-00185,2023-07-10,18975.98,0.1553,1,sent_to_collections,1
APP-000556,CUS-00185,2023-07-11,49375.22,0.3474,1,current,0
APP-000557,CUS-00185,2023-07-12,44773.28,0.3802,3,sent_to_collections,1
APP-000558,CUS-00186,2023-07-13,45593.45,0.6895,1,sent_to_collections,1
APP-000559,CUS-00186,2023-07-14,47690.65,0.4299,1,current,0
APP-000560,CUS-00186,2023-07-15,29907.36,0.3494,0,sent_to_collections,1
APP-000561,CUS-00187,2023-07-16,35712.03,0.436,0,current,0
APP-000562,CUS-00187,2023-07-17,53459.32,0.2259,0,sent_to_collections,1
APP-000563,CUS-00187,2023-07-18,48717.21,0.2387,1,current,0
APP-000564,CUS-00188,2023-07-19,44047.36,0.5121,2,sent_to_collections,1
APP-000565,CUS-00188,2023-07-20,20303.65,0.4429,2,sent_to_collections,1
APP-000566,CUS-00188,2023-07-21,51126.04,0.1638,2,sent_to_collections,1
APP-000567,CUS-00189,2023-07-22,67931.96,0.4936,1,sent_to_collections,1
APP-000568,CUS-00189,2023-07-23,63218.49,0.5147,1,current,0
APP-000569,CUS-00189,2023-07-24,44589.12,0.2842,2,sent_to_collections,1
APP-000570,CUS-00190,2023-07-25,19911.34,0.4445,2,sent_to_collections,1
APP-000571,CUS-00190,2023-07-26,61337.41,0.6624,1,sent_to_collections,1
APP-000572,CUS-00190,2023-07-27,37561.52,0.6009,2,sent_to_collections,1
APP-000573,CUS-00191,2023-07-28,12840.59,0.3174,1,current,0
APP-000574,CUS-00191,2023-07-29,47559.81,0.5434,3,current,0
APP-000575,CUS-00191,2023-07-30,20507.02,0.1153,1,sent_to_collections,1
APP-000576,CUS-00192,2023-07-31,22395.2,0.4146,1,sent_to_collections,1
APP-000577,CUS-00192,2023-08-01,30159.9,0.2988,0,sent_to_collections,1
APP-000578,CUS-00192,2023-08-02,71158.57,0.3988,1,sent_to_collections,1
APP-000579,CUS-00193,2023-08-03,33966.15,0.1072,3,sent_to_collections,1
APP-000580,CUS-00193,2023-08-04,45340.06,0.5642,0,sent_to_collections,1
APP-000581,CUS-00193,2023-08-05,88131.53,0.2401,1,current,0
APP-000582,CUS-00194,2023-08-06,82233.12,0.2006,0,sent_to_collections,1
APP-000583,CUS-00194,2023-08-07,38310.95,0.559,1,sent_to_collections,1
APP-000584,CUS-00194,2023-08-08,36001.49,0.1279,0,current,0
APP-000585,CUS-00195,2023-08-09,22756.55,0.2245,2,current,0
APP-000586,CUS-00195,2023-08-10,29363.09,0.2033,2,current,0
APP-000587,CUS-00195,2023-08-11,48601.58,0.209,0,current,0
APP-000588,CUS-00196,2023-08-12,47957.9,0.4587,1,current,0
APP-000589,CUS-00196,2023-08-13,42176.02,0.3854,0,sent_to_collections,1
APP-000590,CUS-00196,2023-08-14,62796.88,0.6657,3,sent_to_collections,1
APP-000591,CUS-00197,2023-08-15,28351.48,0.7824,2,current,0
APP-000592,CUS-00197,2023-08-16,39134.73,0.6395,0,sent_to_collections,1
APP-000593,CUS-00197,2023-08-17,55773.79,0.4135,0,current,0
APP-000594,CUS-00198,2023-08-18,52201.46,0.4743,1,current,0
APP-000595,CUS-00198,2023-08-19,64985.9,0.1566,3,sent_to_collections,1
APP-000596,CUS-00198,2023-08-20,47985.74,0.0525,3,current,0
APP-000597,CUS-00199,2023-08-21,34918.39,0.0716,1,current,0
APP-000598,CUS-00199,2023-08-22,47239.54,0.233,1,current,0
APP-000599,CUS-00199,2023-08-23,25561.23,0.1811,0,current,0
APP-000000,CUS-00000,2022-01-01,40157.06,0.1017,1,sent_to_collections,1
APP-000001,CUS-00000,2022-01-02,45909.87,0.1247,1,current,0
APP-000002,CUS-00000,2022-01-03,35476.93,0.0291,0,current,0
APP-000003,CUS-00001,2022-01-04,26882.58,0.1792,1,current,0
APP-000004,CUS-00001,2022-01-05,32708.76,0.2489,1,current,0
APP-000005,CUS-00001,2022-01-06,25687.48,0.4762,2,current,0
APP-000006,CUS-00002,2022-01-07,41235.9,0.1769,3,current,0
APP-000007,CUS-00002,2022-01-08,73357.27,0.2899,4,sent_to_collections,1
APP-000008,CUS-00002,2022-01-09,32160.91,0.4639,2,current,0
APP-000009,CUS-00003,2022-01-10,30357.12,0.2099,0,current,0
APP-000010,CUS-00003,2022-01-11,50032.54,0.2558,0,current,0
APP-000011,CUS-00003,2022-01-12,47126.9,0.4391,1,current,0
APP-000012,CUS-00004,2022-01-13,42084.57,0.3712,0,sent_to_collections,1
APP-000013,CUS-00004,2022-01-14,26404.49,0.2719,0,current,0
APP-000014,CUS-00004,2022-01-15,39609.99,0.3709,3,current,0
APP-000015,CUS-00005,2022-01-16,54879.02,0.542,2,sent_to_collections,1
APP-000016,CUS-00005,2022-01-17,21918.88,0.6455,1,sent_to_collections,1
APP-000017,CUS-00005,2022-01-18,32665.44,0.6979,0,sent_to_collections,1
APP-000018,CUS-00006,2022-01-19,17059.28,0.6573,1,current,0
APP-000019,CUS-00006,2022-01-20,22464.87,0.4628,2,current,0
